step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
113,0,3.7666666666666666,-29.822,0,0,0.008607,-1.744087,2.071753,1.585207,-0.020714,0.469446,-0.021661,-1.278363,1.506506,1.662246,-0.009761,0.570759,-0.021661,-1.278363,1.506506,1.662246,-0.009761,0.570759,-0.021661,-1.278363,1.506506,1.662246,-0.009761,0.570759,-0.689499,-40.691547,47.953568,52.910919,-0.310715,33.574078,-0.689499,-40.691547,47.953568,52.910919,-0.310715,33.574078,1946,1610,2589,2609,2041,2410,,0,,,,1.41,,0.02,0.37,1.44,33.20
114,0,3.8,-29.510,0,0,0.008607,-1.618312,1.967033,1.607167,-0.017645,0.496172,-0.024868,-1.151071,1.393394,1.686431,-0.006644,0.598095,-0.024868,-1.151071,1.393394,1.686431,-0.006644,0.598095,-0.024868,-1.151071,1.393394,1.686431,-0.006644,0.598095,-0.791557,-36.639721,44.353104,53.680756,-0.211487,35.182034,-0.791557,-36.639721,44.353104,53.680756,-0.211487,35.182034,1945,1656,2549,2617,2043,2433,,0,,,,1.49,,0.03,0.41,1.57,33.17
115,0,3.8333333333333335,-29.489,0,0,0.008607,-1.492536,1.853822,1.631871,-0.014576,0.524060,-0.028011,-1.025522,1.281906,1.710205,-0.003576,0.624957,-0.028011,-1.025522,1.281906,1.710205,-0.003576,0.624957,-0.028011,-1.025522,1.281906,1.710205,-0.003576,0.624957,-0.891624,-32.643372,40.804352,54.437531,-0.113815,36.762173,-0.891624,-32.643372,40.804352,54.437531,-0.113815,36.762173,1944,1701,2509,2626,2045,2456,,0,,,,1.49,,0.03,0.45,1.58,33.20
116,0,3.8666666666666667,-29.652,0,0,0.008607,-1.363966,1.746273,1.653831,-0.009973,0.550786,-0.030973,-0.902802,1.173013,1.733526,-0.000583,0.651173,-0.030973,-0.902802,1.173013,1.733526,-0.000583,0.651173,-0.030973,-0.902802,1.173013,1.733526,-0.000583,0.651173,-0.985909,-28.737076,37.338165,55.179840,-0.018570,38.304295,-0.985909,-28.737076,37.338165,55.179840,-0.018570,38.304295,1943,1744,2471,2635,2047,2479,,0,,,,1.47,,0.03,0.48,1.42,33.19
117,0,3.9,-29.764,0,0,0.008607,-1.235395,1.633062,1.678536,-0.006905,0.577512,-0.033793,-0.783939,1.067599,1.756293,0.002303,0.676584,-0.033793,-0.783939,1.067599,1.756293,0.002303,0.676584,-0.033793,-0.783939,1.067599,1.756293,0.002303,0.676584,-1.075661,-24.953552,33.982727,55.904526,0.073311,39.799030,-1.075661,-24.953552,33.982727,55.904526,0.073311,39.799030,1942,1787,2434,2643,2049,2501,,0,,,,1.32,,0.02,0.45,1.47,33.19
118,0,3.933333333333333,-29.333,0,0,0.008607,-1.104029,1.519852,1.703241,-0.003836,0.604238,-0.036619,-0.669867,0.966465,1.778245,0.005053,0.700986,-0.036619,-0.669867,0.966465,1.778245,0.005053,0.700986,-0.036619,-0.669867,0.966465,1.778245,0.005053,0.700986,-1.165619,-21.322533,30.763535,56.603287,0.160851,41.234459,-1.165619,-21.322533,30.763535,56.603287,0.160851,41.234459,1941,1828,2398,2651,2050,2522,,0,,,,1.29,,0.02,0.36,2.05,33.20
119,0,3.966666666666667,-29.605,0,0,0.008607,-0.972664,1.412302,1.725199,-0.002301,0.630964,-0.039428,-0.561481,0.870404,1.799081,0.007647,0.724151,-0.039428,-0.561481,0.870404,1.799081,0.007647,0.724151,-0.039428,-0.561481,0.870404,1.799082,0.007647,0.724151,-1.255020,-17.872490,27.705826,57.266541,0.243401,42.597122,-1.255020,-17.872490,27.705826,57.266541,0.243401,42.597122,1941,1867,2364,2658,2052,2542,,0,,,,1.39,,0.03,0.47,1.57,33.22
120,0,4.0,-29.607,0,0,0.001721,-0.846888,1.301921,1.747159,0.000767,0.657690,-0.042210,-0.459658,0.780190,1.818641,0.010067,0.745880,-0.042210,-0.459658,0.780190,1.818641,0.010067,0.745880,-0.042210,-0.459658,0.780190,1.818641,0.010067,0.745880,-1.343597,-14.631355,24.834206,57.889145,0.320457,43.875317,-1.343597,-14.631355,24.834206,57.889145,0.320457,43.875317,1940,1903,2332,2666,2054,2560,,0,,,,1.46,,0.02,0.44,1.50,33.12
121,0,4.033333333333333,-29.816,0,0,-0.008607,-0.723908,1.197201,1.769119,0.002301,0.682092,-0.044935,-0.365170,0.696494,1.836788,0.012301,0.765989,-0.044935,-0.365170,0.696494,1.836788,0.012301,0.765989,-0.044935,-0.365170,0.696494,1.836788,0.012301,0.765989,-1.430336,-11.623734,22.170082,58.466797,0.391541,45.058197,-1.430336,-11.623734,22.170082,58.466797,0.391541,45.058197,1939,1937,2303,2672,2055,2578,,0,,,,1.42,,0.02,0.37,1.46,33.22
122,0,4.066666666666666,-29.699,0,0,-0.022378,-0.603722,1.092482,1.788334,0.006904,0.704170,-0.047560,-0.278715,0.619895,1.853412,0.014328,0.784292,-0.047560,-0.278715,0.619895,1.853412,0.014328,0.784292,-0.047560,-0.278715,0.619895,1.853412,0.014328,0.784292,-1.513878,-8.871773,19.731857,58.995926,0.456070,46.134811,-1.513878,-8.871773,19.731857,58.995926,0.456070,46.134811,1938,1968,2276,2678,2056,2593,,0,,,,1.37,,0.02,0.38,1.60,33.20
123,0,4.1,-29.825,0,0,-0.043036,-0.489127,0.999083,1.810293,0.008439,0.727409,-0.049978,-0.200898,0.550915,1.868439,0.016138,0.800660,-0.049978,-0.200898,0.550915,1.868439,0.016138,0.800660,-0.049978,-0.200898,0.550915,1.868439,0.016138,0.800660,-1.590851,-6.394783,17.536186,59.474274,0.513672,47.097668,-1.590851,-6.394783,17.536186,59.474274,0.513672,47.097668,1937,1996,2251,2684,2058,2608,,0,,,,1.25,,0.03,0.46,1.51,33.19
124,0,4.133333333333334,-29.853,0,0,-0.049921,-0.380121,0.905684,1.826762,0.008439,0.747163,-0.052153,-0.132218,0.490010,1.881814,0.017725,0.815002,-0.052153,-0.132218,0.490010,1.881814,0.017725,0.815002,-0.052153,-0.132218,0.490010,1.881813,0.017725,0.815002,-1.660072,-4.208626,15.597511,59.899979,0.564194,47.941296,-1.660072,-4.208626,15.597511,59.899979,0.564194,47.941296,1937,2020,2230,2689,2059,2620,,0,,,,1.30,,0.03,0.42,1.47,33.24
125,0,4.166666666666667,-29.679,0,0,-0.049921,-0.279501,0.820777,1.843232,0.008439,0.766917,-0.054073,-0.072973,0.437442,1.893470,0.019087,0.827246,-0.054073,-0.072973,0.437442,1.893470,0.019087,0.827246,-0.054073,-0.072973,0.437442,1.893470,0.019087,0.827246,-1.721207,-2.322792,13.924217,60.270996,0.607559,48.661541,-1.721207,-2.322792,13.924217,60.270996,0.607559,48.661541,1936,2041,2211,2693,2059,2630,,0,,,,1.43,,0.02,0.39,1.48,33.17
126,0,4.2,-29.540,0,0,-0.046478,-0.190061,0.747190,1.859702,0.008439,0.784347,-0.055688,-0.023203,0.393209,1.903365,0.020224,0.837410,-0.055688,-0.023203,0.393209,1.903365,0.020224,0.837410,-0.055688,-0.023203,0.393209,1.903365,0.020224,0.837410,-1.772621,-0.738571,12.516235,60.585999,0.643753,49.259438,-1.772621,-0.738571,12.516235,60.585999,0.643753,49.259438,1936,2059,2195,2696,2060,2639,,0,,,,1.46,,0.03,0.46,1.48,33.15
127,0,4.233333333333333,-29.479,0,0,-0.039593,-0.111800,0.676433,1.876172,0.008439,0.799453,-0.056954,0.017279,0.357077,1.911483,0.021140,0.845596,-0.056954,0.017279,0.357077,1.911483,0.021140,0.845596,-0.056954,0.017279,0.357077,1.911483,0.021140,0.845596,-1.812920,0.550011,11.366104,60.844376,0.672913,49.740925,-1.812920,0.550011,11.366104,60.844376,0.672913,49.740925,1935,2074,2183,2699,2061,2646,,0,,,,1.47,,0.02,0.37,1.63,33.10
128,0,4.266666666666667,-29.596,0,0,-0.039593,-0.041925,0.616997,1.887151,0.008439,0.813397,-0.057935,0.048887,0.328598,1.917911,0.021842,0.851937,-0.057935,0.048887,0.328598,1.917911,0.021842,0.851937,-0.057935,0.048887,0.328598,1.917911,0.021842,0.851937,-1.844147,1.556122,10.459587,61.048996,0.695267,50.113941,-1.844147,1.556122,10.459587,61.048996,0.695267,50.113941,1935,2085,2173,2702,2061,2652,,0,,,,1.36,,0.02,0.36,1.69,33.22
129,0,4.3,-29.334,0,0,-0.043036,0.016770,0.566053,1.895387,0.008439,0.825017,-0.058720,0.072246,0.307165,1.922925,0.022344,0.856573,-0.058720,0.072246,0.307165,1.922925,0.022344,0.856573,-0.058720,0.072246,0.307165,1.922924,0.022344,0.856573,-1.869110,2.299667,9.777382,61.208588,0.711235,50.386654,-1.869110,2.299667,9.777382,61.208588,0.711235,50.386654,1935,2093,2165,2704,2062,2656,,0,,,,1.64,,0.03,0.42,1.55,33.14
130,0,4.333333333333333,-29.874,0,0,-0.046478,0.061490,0.523599,1.906366,0.008439,0.834313,-0.059359,0.088230,0.291965,1.926807,0.022669,0.859674,-0.059359,0.088230,0.291965,1.926807,0.022669,0.859674,-0.059359,0.088230,0.291965,1.926807,0.022669,0.859674,-1.889458,2.808449,9.293541,61.332184,0.721573,50.569046,-1.889458,2.808449,9.293541,61.332184,0.721573,50.569046,1935,2099,2160,2705,2062,2658,,0,,,,1.28,,0.02,0.37,1.51,33.22
131,0,4.366666666666666,-29.469,0,0,-0.049921,0.092236,0.489636,1.914601,0.011508,0.842447,-0.059909,0.097996,0.281948,1.929751,0.022848,0.861468,-0.059909,0.097996,0.281948,1.929751,0.022848,0.861468,-0.059909,0.097996,0.281948,1.929750,0.022848,0.861468,-1.906960,3.119324,8.974693,61.425858,0.727287,50.674576,-1.906960,3.119324,8.974693,61.425858,0.727287,50.674576,1935,2103,2156,2706,2062,2660,,0,,,,1.51,,0.03,0.48,1.51,33.14
132,0,4.4,-29.688,0,0,-0.049921,0.117390,0.464163,1.920091,0.016111,0.848257,-0.060411,0.102909,0.275953,1.931885,0.022916,0.862278,-0.060411,0.102909,0.275953,1.931885,0.022916,0.862278,-0.060411,0.102909,0.275953,1.931885,0.022916,0.862278,-1.922951,3.275681,8.783867,61.493805,0.729431,50.722248,-1.922951,3.275681,8.783867,61.493805,0.729431,50.722248,1934,2104,2154,2707,2062,2661,,0,,,,1.54,,0.02,0.43,1.38,33.19
133,0,4.433333333333334,-29.530,0,0,-0.049921,0.136955,0.441521,1.922836,0.017645,0.852905,-0.060797,0.104383,0.272875,1.933404,0.022904,0.862479,-0.060797,0.104383,0.272875,1.933404,0.022904,0.862479,-0.060797,0.104383,0.272875,1.933404,0.022904,0.862479,-1.935219,3.322624,8.685875,61.542160,0.729073,50.734032,-1.935219,3.322624,8.685875,61.542160,0.729073,50.734032,1934,2105,2153,2707,2062,2661,,0,,,,1.39,,0.03,0.44,1.65,33.20
134,0,4.466666666666667,-29.701,0,0,-0.049921,0.145341,0.424540,1.928326,0.017645,0.856391,-0.061005,0.103874,0.271733,1.934465,0.022842,0.862362,-0.061005,0.103874,0.271733,1.934465,0.022842,0.862362,-0.061005,0.103874,0.271733,1.934465,0.022842,0.862362,-1.941856,3.306412,8.649513,61.575943,0.727081,50.727169,-1.941856,3.306412,8.649513,61.575943,0.727081,50.727169,1934,2105,2153,2708,2062,2661,,0,,,,1.46,,0.02,0.37,1.51,33.20
135,0,4.5,-29.606,0,0,-0.049921,0.150930,0.416049,1.928326,0.017645,0.858715,-0.061120,0.102810,0.271732,1.935080,0.022748,0.862200,-0.061120,0.102810,0.271732,1.935080,0.022748,0.862200,-0.061120,0.102810,0.271732,1.935080,0.022748,0.862200,-1.945496,3.272560,8.649490,61.595505,0.724091,50.717651,-1.945496,3.272560,8.649490,61.595505,0.724091,50.717651,1934,2104,2153,2708,2062,2660,,0,,,,1.47,,0.02,0.43,1.52,33.18
136,0,4.533333333333333,-29.859,0,0,-0.049921,0.150930,0.407558,1.928326,0.017645,0.858715,-0.061229,0.102460,0.272342,1.935040,0.022639,0.862134,-0.061229,0.102460,0.272342,1.935040,0.022639,0.862134,-0.061229,0.102460,0.272342,1.935040,0.022639,0.862134,-1.948990,3.261398,8.668922,61.594254,0.720634,50.713764,-1.948990,3.261398,8.668922,61.594254,0.720634,50.713764,1934,2104,2153,2708,2062,2660,,0,,,,1.26,,0.02,0.36,1.54,33.18
137,0,4.566666666666666,-29.166,0,0,-0.049921,0.150930,0.404727,1.928326,0.017645,0.858715,-0.061363,0.103795,0.273348,1.933974,0.022530,0.862187,-0.061363,0.103795,0.273348,1.933974,0.022530,0.862187,-0.061363,0.103795,0.273348,1.933974,0.022530,0.862187,-1.953239,3.303909,8.700943,61.560303,0.717148,50.716877,-1.953239,3.303909,8.700943,61.560303,0.717148,50.716877,1934,2105,2153,2708,2062,2660,,0,,,,1.40,,0.03,0.44,1.97,33.22
138,0,4.6,-29.452,0,0,-0.049921,0.150930,0.401897,1.928326,0.017645,0.858715,-0.061480,0.107484,0.274743,1.931493,0.022430,0.862377,-0.061480,0.107484,0.274743,1.931493,0.022430,0.862377,-0.061480,0.107484,0.274743,1.931493,0.022430,0.862377,-1.956963,3.421310,8.745338,61.481323,0.713982,50.728054,-1.956963,3.421310,8.745338,61.481323,0.713982,50.728054,1934,2106,2154,2707,2062,2661,,0,,,,1.51,,0.05,0.44,1.52,33.15
139,0,4.633333333333334,-29.508,0,0,-0.049921,0.150930,0.401897,1.928326,0.017645,0.858715,-0.061518,0.113877,0.276651,1.927306,0.022346,0.862749,-0.061518,0.113877,0.276651,1.927306,0.022346,0.862749,-0.061518,0.113877,0.276651,1.927306,0.022346,0.862749,-1.958183,3.624817,8.806084,61.348068,0.711311,50.749924,-1.958183,3.624817,8.806084,61.348068,0.711311,50.749924,1934,2108,2154,2705,2062,2661,,0,,,,1.43,,0.03,0.40,1.62,33.14
140,0,4.666666666666667,-29.669,0,0,-0.049921,0.150930,0.401897,1.928326,0.017645,0.858715,-0.061445,0.123069,0.279249,1.921204,0.022273,0.863295,-0.061445,0.123069,0.279249,1.921204,0.022273,0.863295,-0.061445,0.123069,0.279249,1.921204,0.022273,0.863295,-1.955872,3.917397,8.888771,61.153824,0.708961,50.782074,-1.955872,3.917397,8.888771,61.153824,0.708961,50.782074,1934,2112,2155,2703,2062,2661,,0,,,,1.39,,0.03,0.47,1.50,33.20
141,0,4.7,-29.807,0,0,-0.049921,0.150930,0.401897,1.928326,0.017645,0.858715,-0.061267,0.134945,0.282687,1.913119,0.022199,0.864014,-0.061267,0.134945,0.282687,1.913119,0.022199,0.864014,-0.061267,0.134945,0.282687,1.913119,0.022199,0.864014,-1.950180,4.295418,8.998199,60.896454,0.706627,50.824333,-1.950180,4.295418,8.998199,60.896454,0.706627,50.824333,1934,2116,2156,2700,2061,2662,,0,,,,1.38,,0.02,0.42,1.44,33.19
142,0,4.733333333333333,-29.420,0,0,-0.049921,0.150930,0.401897,1.928326,0.017645,0.858715,-0.061032,0.149237,0.287057,1.903163,0.022116,0.864893,-0.061032,0.149237,0.287057,1.903163,0.022116,0.864893,-0.061032,0.149237,0.287057,1.903163,0.022116,0.864893,-1.942719,4.750351,9.137306,60.579559,0.703979,50.876034,-1.942719,4.750351,9.137306,60.579559,0.703979,50.876034,1934,2121,2158,2696,2061,2663,,0,,,,1.40,,0.02,0.39,1.79,33.20
143,0,4.766666666666667,-29.431,0,0,-0.049921,0.156521,0.401897,1.928326,0.017645,0.858715,-0.060790,0.165568,0.292402,1.891554,0.022017,0.865850,-0.060790,0.165568,0.292402,1.891554,0.022017,0.865850,-0.060790,0.165568,0.292402,1.891554,0.022017,0.865850,-1.935005,5.270210,9.307457,60.210037,0.700821,50.932343,-1.935005,5.270210,9.307457,60.210037,0.700821,50.932343,1934,2127,2160,2692,2061,2664,,0,,,,1.56,,0.03,0.43,1.57,33.22
144,0,4.8,-29.400,0,0,-0.049921,0.176086,0.401897,1.922836,0.017645,0.858715,-0.060585,0.183536,0.298646,1.878522,0.021896,0.866761,-0.060585,0.183536,0.298646,1.878522,0.021896,0.866761,-0.060585,0.183536,0.298646,1.878522,0.021896,0.866761,-1.928467,5.842140,9.506187,59.795197,0.696968,50.985962,-1.928467,5.842140,9.506187,59.795197,0.696968,50.985962,1934,2133,2162,2687,2061,2664,,0,,,,1.60,,0.03,0.41,1.53,33.11
145,0,4.833333333333333,-29.669,0,0,-0.049921,0.198446,0.401897,1.911856,0.017645,0.858715,-0.060439,0.202734,0.305594,1.864299,0.021752,0.867523,-0.060439,0.202734,0.305594,1.864299,0.021752,0.867523,-0.060439,0.202734,0.305594,1.864299,0.021752,0.867523,-1.923843,6.453232,9.727348,59.342484,0.692390,51.030766,-1.923843,6.453232,9.727348,59.342484,0.692390,51.030766,1934,2140,2164,2682,2061,2665,,0,,,,1.46,,0.03,0.43,1.49,33.20
146,0,4.866666666666666,-29.916,0,0,-0.049921,0.218011,0.401897,1.900876,0.017645,0.858715,-0.060347,0.222699,0.313049,1.849227,0.021587,0.868093,-0.060347,0.222699,0.313049,1.849227,0.021587,0.868093,-0.060347,0.222699,0.313049,1.849227,0.021587,0.868093,-1.920891,7.088730,9.964661,58.862732,0.687134,51.064289,-1.920891,7.088730,9.964661,58.862732,0.687134,51.064289,1934,2147,2167,2677,2061,2666,,0,,,,1.34,,0.02,0.37,1.43,33.21
147,0,4.9,-29.176,0,0,-0.049921,0.234781,0.401897,1.887151,0.017645,0.858715,-0.060288,0.242919,0.320808,1.833741,0.021406,0.868439,-0.060288,0.242919,0.320808,1.833741,0.021406,0.868439,-0.060288,0.242919,0.320808,1.833741,0.021406,0.868439,-1.919022,7.732368,10.211632,58.369797,0.681366,51.084637,-1.919022,7.732368,10.211632,58.369797,0.681366,51.084637,1934,2154,2170,2671,2061,2666,,0,,,,1.58,,0.03,0.76,1.52,33.21
148,0,4.933333333333334,-29.428,0,0,-0.049921,0.251551,0.401897,1.873427,0.017645,0.858715,-0.060239,0.262881,0.328619,1.818299,0.021217,0.868554,-0.060239,0.262881,0.328619,1.818299,0.021217,0.868554,-0.060239,0.262881,0.328619,1.818299,0.021217,0.868554,-1.917473,8.367752,10.460266,57.878250,0.675369,51.091438,-1.917473,8.367752,10.460266,57.878250,0.675369,51.091438,1935,2162,2173,2665,2061,2666,,0,,,,1.47,,0.03,0.53,1.55,33.20
149,0,4.966666666666667,-29.677,0,0,-0.049921,0.265526,0.401897,1.862448,0.017645,0.858715,-0.060176,0.282072,0.336211,1.803385,0.021033,0.868445,-0.060176,0.282072,0.336211,1.803385,0.021033,0.868445,-0.060176,0.282072,0.336211,1.803385,0.021033,0.868445,-1.915466,8.978630,10.701927,57.403519,0.669495,51.085007,-1.915466,8.978630,10.701927,57.403519,0.669495,51.085007,1935,2168,2175,2660,2061,2666,,0,,,,1.32,,0.03,0.48,1.50,33.14
150,0,5.0,-29.469,0,0,-0.049921,0.279501,0.399067,1.851467,0.017645,0.858715,-0.060099,0.300000,0.343318,1.789439,0.020862,0.868095,-0.060099,0.300000,0.343318,1.789439,0.020862,0.868095,-0.060099,0.300000,0.343318,1.789439,0.020862,0.868095,-1.913017,9.549309,10.928154,56.959625,0.664055,51.064430,-1.913017,9.549309,10.928154,56.959625,0.664055,51.064430,1935,2175,2178,2655,2061,2666,,0,,,,1.56,,0.02,0.40,1.60,33.20
151,0,5.033333333333333,-29.492,0,0,-0.049921,0.290681,0.399067,1.843232,0.017645,0.858715,-0.060029,0.316238,0.349701,1.776819,0.020712,0.867554,-0.060029,0.316238,0.349701,1.776819,0.020712,0.867554,-0.060029,0.316238,0.349701,1.776819,0.020712,0.867554,-1.910782,10.066177,11.131332,56.557922,0.659271,51.032616,-1.910782,10.066177,11.131332,56.557922,0.659271,51.032616,1935,2181,2180,2650,2060,2665,,0,,,,1.46,,0.03,0.39,1.62,33.18
152,0,5.066666666666666,-29.466,0,0,-0.049921,0.304656,0.399067,1.834997,0.017645,0.858715,-0.059984,0.330437,0.355170,1.765781,0.020587,0.866907,-0.059984,0.330437,0.355170,1.765781,0.020587,0.866907,-0.059984,0.330437,0.355170,1.765781,0.020587,0.866907,-1.909348,10.518143,11.305405,56.206558,0.655296,50.994534,-1.909348,10.518143,11.305405,56.206558,0.655296,50.994534,1935,2186,2182,2646,2060,2665,,0,,,,1.64,,0.03,0.42,1.50,33.16
153,0,5.1,-29.800,0,0,-0.049921,0.315836,0.399067,1.826762,0.017645,0.858715,-0.059935,0.342308,0.359670,1.756547,0.020489,0.866212,-0.059935,0.342308,0.359670,1.756547,0.020489,0.866212,-0.059935,0.342308,0.359670,1.756547,0.020489,0.866212,-1.907784,10.895988,11.448647,55.912643,0.652168,50.953621,-1.907784,10.895988,11.448647,55.912643,0.652168,50.953621,1935,2190,2184,2643,2060,2664,,0,,,,1.40,,0.02,0.47,1.39,33.23
154,0,5.133333333333334,-29.568,0,0,-0.049921,0.327017,0.399067,1.815783,0.017645,0.858715,-0.059856,0.351676,0.363216,1.749261,0.020416,0.865529,-0.059856,0.351676,0.363216,1.749261,0.020416,0.865529,-0.059856,0.351676,0.363216,1.749261,0.020416,0.865529,-1.905273,11.194183,11.561516,55.680710,0.649872,50.913452,-1.905273,11.194183,11.561516,55.680710,0.649872,50.913452,1935,2193,2185,2640,2060,2663,,0,,,,1.46,,0.03,0.41,1.54,33.18
155,0,5.166666666666667,-29.684,0,0,-0.049921,0.335401,0.399067,1.807548,0.017645,0.858715,-0.059765,0.358536,0.365854,1.743912,0.020365,0.864910,-0.059765,0.358536,0.365854,1.743912,0.020365,0.864910,-0.059765,0.358536,0.365854,1.743912,0.020365,0.864910,-1.902382,11.412552,11.645485,55.510437,0.648247,50.877064,-1.902382,11.412552,11.645485,55.510437,0.648247,50.877064,1935,2196,2186,2638,2060,2663,,0,,,,1.40,,0.02,0.40,1.54,33.18
156,0,5.2,-29.001,0,0,-0.049921,0.343787,0.399067,1.802058,0.017645,0.858715,-0.059689,0.363084,0.367678,1.740309,0.020336,0.864402,-0.059689,0.363084,0.367678,1.740309,0.020336,0.864402,-0.059689,0.363084,0.367678,1.740309,0.020336,0.864402,-1.899948,11.557320,11.703552,55.395737,0.647331,50.847149,-1.899948,11.557320,11.703552,55.395737,0.647331,50.847149,1935,2197,2186,2637,2060,2662,,0,,,,1.32,,0.02,0.42,2.28,33.22
157,0,5.233333333333333,-28.779,0,0,-0.049921,0.349376,0.399067,1.796568,0.017645,0.858715,-0.059633,0.365677,0.368828,1.738159,0.020333,0.864050,-0.059633,0.365677,0.368828,1.738159,0.020333,0.864050,-0.059633,0.365677,0.368828,1.738159,0.020333,0.864050,-1.898170,11.639854,11.740158,55.327332,0.647209,50.826462,-1.898170,11.639854,11.740158,55.327332,0.647209,50.826462,1935,2198,2187,2636,2060,2662,,0,,,,1.39,,0.03,0.39,2.37,33.16
158,0,5.266666666666667,-29.678,0,0,-0.049921,0.352171,0.396237,1.791078,0.017645,0.858715,-0.059606,0.366791,0.369490,1.737086,0.020352,0.863870,-0.059606,0.366791,0.369490,1.737086,0.020352,0.863870,-0.059606,0.366791,0.369490,1.737086,0.020352,0.863870,-1.897331,11.675308,11.761238,55.293152,0.647820,50.815857,-1.897331,11.675308,11.761238,55.293152,0.647820,50.815857,1935,2199,2187,2636,2060,2662,,0,,,,1.41,,0.02,0.39,1.51,33.15
159,0,5.3,-29.793,0,0,-0.049921,0.352171,0.396237,1.788334,0.017645,0.858715,-0.059629,0.366973,0.369889,1.736629,0.020386,0.863830,-0.059629,0.366973,0.369889,1.736629,0.020386,0.863830,-0.059629,0.366973,0.369889,1.736629,0.020386,0.863830,-1.898048,11.681107,11.773918,55.278625,0.648903,50.813515,-1.898048,11.681107,11.773918,55.278625,0.648903,50.813515,1935,2199,2187,2636,2060,2662,,0,,,,1.39,,0.02,0.43,1.45,33.22
160,0,5.333333333333333,-29.519,0,0,-0.049921,0.352171,0.396237,1.785589,0.017645,0.858715,-0.059690,0.366796,0.370253,1.736319,0.020427,0.863870,-0.059690,0.366796,0.370253,1.736319,0.020427,0.863870,-0.059690,0.366796,0.370253,1.736319,0.020427,0.863870,-1.899979,11.675476,11.785507,55.268738,0.650230,50.815891,-1.899979,11.675476,11.785507,55.268738,0.650230,50.815891,1935,2199,2187,2636,2060,2662,,0,,,,1.37,,0.02,0.48,1.65,33.18
161,0,5.366666666666666,-29.658,0,0,-0.049921,0.354966,0.396237,1.785589,0.017645,0.858715,-0.059759,0.366815,0.370758,1.735726,0.020472,0.863912,-0.059759,0.366815,0.370758,1.735726,0.020472,0.863912,-0.059759,0.366815,0.370758,1.735726,0.020472,0.863912,-1.902176,11.676071,11.801575,55.249863,0.651642,50.818336,-1.902176,11.676071,11.801575,55.249863,0.651642,50.818336,1935,2199,2187,2635,2060,2662,,0,,,,1.41,,0.03,0.41,1.56,33.22
162,0,5.4,-29.368,0,0,-0.049921,0.357761,0.396237,1.785589,0.017645,0.858715,-0.059823,0.367501,0.371515,1.734484,0.020516,0.863916,-0.059823,0.367501,0.371515,1.734484,0.020516,0.863916,-0.059823,0.367501,0.371515,1.734484,0.020516,0.863916,-1.904221,11.697914,11.825684,55.210342,0.653038,50.818573,-1.904221,11.697914,11.825684,55.210342,0.653038,50.818573,1935,2199,2188,2635,2060,2662,,0,,,,1.62,,0.03,0.47,1.48,33.18
163,0,5.433333333333334,-29.605,0,0,-0.049921,0.357761,0.396237,1.785589,0.017645,0.858715,-0.059922,0.369188,0.372591,1.732354,0.020556,0.863902,-0.059922,0.369188,0.372591,1.732354,0.020556,0.863902,-0.059922,0.369188,0.372591,1.732354,0.020556,0.863902,-1.907387,11.751602,11.859955,55.142563,0.654327,50.817776,-1.907387,11.751602,11.859955,55.142563,0.654327,50.817776,1935,2200,2188,2634,2060,2662,,0,,,,1.40,,0.02,0.38,1.65,33.20
164,0,5.466666666666667,-29.752,0,0,-0.049921,0.357761,0.396237,1.785589,0.017645,0.858715,-0.060063,0.372071,0.374007,1.729232,0.020591,0.863921,-0.060063,0.372071,0.374007,1.729232,0.020591,0.863921,-0.060063,0.372071,0.374007,1.729232,0.020591,0.863921,-1.911880,11.843369,11.904999,55.043152,0.655434,50.818878,-1.911880,11.843369,11.904999,55.043152,0.655434,50.818878,1935,2201,2189,2633,2060,2662,,0,,,,1.33,,0.02,0.43,1.52,33.21
