step,boundary,start_monotonic,lateness_ms,overrun,reanchored,measured_act_shoulder_pan,measured_act_shoulder_lift,measured_act_elbow_flex,measured_act_wrist_flex,measured_act_wrist_roll,measured_act_gripper,policy_act_shoulder_pan,policy_act_shoulder_lift,policy_act_elbow_flex,policy_act_wrist_flex,policy_act_wrist_roll,policy_act_gripper,requested_act_shoulder_pan,requested_act_shoulder_lift,requested_act_elbow_flex,requested_act_wrist_flex,requested_act_wrist_roll,requested_act_gripper,executed_act_shoulder_pan,executed_act_shoulder_lift,executed_act_elbow_flex,executed_act_wrist_flex,executed_act_wrist_roll,executed_act_gripper,sent_physical_shoulder_pan,sent_physical_shoulder_lift,sent_physical_elbow_flex,sent_physical_wrist_flex,sent_physical_wrist_roll,sent_physical_gripper,returned_physical_shoulder_pan,returned_physical_shoulder_lift,returned_physical_elbow_flex,returned_physical_wrist_flex,returned_physical_wrist_roll,returned_physical_gripper,raw_goal_ticks_shoulder_pan,raw_goal_ticks_shoulder_lift,raw_goal_ticks_elbow_flex,raw_goal_ticks_wrist_flex,raw_goal_ticks_wrist_roll,raw_goal_ticks_gripper,hold_reason,consecutive_holds,frame_seq,frame_unix_time,frame_age_ms,read_ms,observe_ms,infer_ms,gate_ms,send_ms,step_ms
43,0,1.4333333333333333,-29.662,0,0,-0.012050,-2.806191,2.918001,1.362867,-0.034523,0.254477,-0.020854,-2.813303,2.909085,1.298406,-0.044174,0.249503,-0.020854,-2.813303,2.909085,1.298406,-0.044174,0.249503,-0.020854,-2.813303,2.909085,1.298406,-0.044174,0.249503,-0.663818,-89.550217,92.599045,41.329559,-1.406105,14.676640,-0.663818,-89.550217,92.599045,41.329559,-1.406105,14.676640,1946,1061,3084,2476,2018,2133,,0,,,,1.41,,0.02,0.37,1.62,33.23
44,0,1.4666666666666666,-29.550,0,0,-0.022378,-2.806191,2.926493,1.351887,-0.034523,0.254477,-0.013700,-2.811017,2.919213,1.288213,-0.043785,0.249736,-0.013700,-2.811017,2.919213,1.288213,-0.043785,0.249736,-0.013700,-2.811017,2.919212,1.288213,-0.043785,0.249736,-0.436066,-89.477432,92.921417,41.005081,-1.393715,14.690351,-0.436066,-89.477432,92.921417,41.005081,-1.393715,14.690351,1948,1062,3088,2472,2018,2133,,0,,,,1.39,,0.02,0.39,1.64,33.18
45,0,1.5,-29.380,0,0,-0.029264,-2.806191,2.937814,1.338162,-0.034523,0.254477,-0.007322,-2.810487,2.929481,1.278861,-0.043419,0.248460,-0.007322,-2.810487,2.929481,1.278861,-0.043419,0.248460,-0.007322,-2.810487,2.929482,1.278861,-0.043419,0.248460,-0.233078,-89.460587,93.248291,40.707397,-1.382080,14.615271,-0.233078,-89.460587,93.248291,40.707397,-1.382080,14.615271,1950,1062,3092,2469,2019,2132,,0,,,,1.55,,0.02,0.40,1.66,33.16
46,0,1.5333333333333334,-29.318,0,0,-0.022378,-2.806191,2.949135,1.327182,-0.034523,0.254477,-0.002801,-2.812210,2.939843,1.270257,-0.043119,0.245670,-0.002801,-2.812210,2.939843,1.270257,-0.043119,0.245670,-0.002801,-2.812210,2.939843,1.270257,-0.043119,0.245670,-0.089172,-89.515427,93.578125,40.433533,-1.372513,14.451181,-0.089172,-89.515427,93.578125,40.433533,-1.372513,14.451181,1951,1061,3095,2466,2019,2130,,0,,,,1.43,,0.02,0.36,1.93,33.24
47,0,1.5666666666666667,-29.648,0,0,-0.018936,-2.806191,2.960456,1.318948,-0.034523,0.254477,-0.000026,-2.816364,2.950139,1.262450,-0.042886,0.242028,-0.000026,-2.816364,2.950139,1.262450,-0.042886,0.242028,-0.000026,-2.816364,2.950139,1.262450,-0.042886,0.242028,-0.000824,-89.647659,93.905838,40.185043,-1.365112,14.236916,-0.000824,-89.647659,93.905838,40.185043,-1.365112,14.236916,1952,1060,3099,2463,2019,2127,,0,,,,1.42,,0.03,0.44,1.50,33.18
48,0,1.6,-29.340,0,0,-0.015493,-2.806191,2.971777,1.307967,-0.034523,0.254477,0.001673,-2.822972,2.960171,1.255943,-0.042676,0.238578,0.001673,-2.822972,2.960171,1.255943,-0.042676,0.238578,0.001673,-2.822972,2.960171,1.255943,-0.042676,0.238578,0.053253,-89.857994,94.225174,39.977905,-1.358414,14.033974,0.053253,-89.857994,94.225174,39.977905,-1.358414,14.033974,1952,1057,3102,2461,2019,2124,,0,,,,1.63,,0.03,0.41,1.61,33.20
49,0,1.6333333333333333,-29.719,0,0,-0.012050,-2.806191,2.983098,1.302478,-0.034523,0.249829,0.002445,-2.831917,2.969720,1.251742,-0.042453,0.236080,0.002445,-2.831917,2.969720,1.251742,-0.042453,0.236080,0.002445,-2.831917,2.969720,1.251742,-0.042453,0.236080,0.077820,-90.142723,94.529099,39.844162,-1.351334,13.887048,0.077820,-90.142723,94.529099,39.844162,-1.351334,13.887048,1953,1054,3106,2459,2019,2122,,0,,,,1.49,,0.02,0.39,1.44,33.22
50,0,1.6666666666666667,-29.638,0,0,-0.012050,-2.806191,2.991588,1.294243,-0.034523,0.245181,0.002050,-2.842708,2.978263,1.250632,-0.042197,0.234432,0.002050,-2.842708,2.978263,1.250632,-0.042197,0.234432,0.002050,-2.842708,2.978263,1.250632,-0.042197,0.234432,0.065269,-90.486198,94.801041,39.808838,-1.343170,13.790136,0.065269,-90.486198,94.801041,39.808838,-1.343170,13.790136,1953,1050,3109,2459,2019,2120,,0,,,,1.39,,0.02,0.44,1.51,33.14
51,0,1.7,-29.681,0,0,-0.012050,-2.806191,3.000080,1.288753,-0.034523,0.241695,0.000431,-2.854158,2.984865,1.252282,-0.041879,0.232977,0.000431,-2.854158,2.984865,1.252282,-0.041879,0.232977,0.000431,-2.854158,2.984865,1.252282,-0.041879,0.232977,0.013710,-90.850677,95.011215,39.861374,-1.333061,13.704517,0.013710,-90.850677,95.011215,39.861374,-1.333061,13.704517,1952,1046,3111,2459,2020,2119,,0,,,,1.32,,0.02,0.50,1.55,33.22
52,0,1.7333333333333334,-29.558,0,0,-0.015493,-2.811781,3.008570,1.286008,-0.034523,0.238209,-0.002413,-2.864617,2.988498,1.255529,-0.041475,0.231046,-0.002413,-2.864617,2.988498,1.255529,-0.041475,0.231046,-0.002413,-2.864617,2.988498,1.255529,-0.041475,0.231046,-0.076805,-91.183601,95.126846,39.964722,-1.320175,13.590926,-0.076805,-91.183601,95.126846,39.964722,-1.320175,13.590926,1951,1043,3112,2460,2020,2117,,0,,,,1.43,,0.03,0.40,1.60,33.19
53,0,1.7666666666666666,-29.736,0,0,-0.015493,-2.822961,3.017061,1.283263,-0.034523,0.235885,-0.006321,-2.872772,2.988768,1.259631,-0.040978,0.228527,-0.006321,-2.872772,2.988768,1.259631,-0.040978,0.228527,-0.006321,-2.872772,2.988768,1.259631,-0.040978,0.228527,-0.201218,-91.443184,95.135452,40.095322,-1.304375,13.442763,-0.201218,-91.443184,95.135452,40.095322,-1.304375,13.442763,1950,1040,3113,2462,2020,2115,,0,,,,1.39,,0.02,0.38,1.50,33.18
54,0,1.8,-29.254,0,0,-0.015493,-2.834141,3.022722,1.283263,-0.034523,0.233561,-0.010432,-2.878461,2.986316,1.264788,-0.040389,0.225854,-0.010432,-2.878461,2.986316,1.264788,-0.040389,0.225854,-0.010432,-2.878461,2.986316,1.264789,-0.040389,0.225854,-0.332069,-91.624268,95.057388,40.259476,-1.285622,13.285542,-0.332069,-91.624268,95.057388,40.259476,-1.285622,13.285542,1949,1038,3112,2464,2021,2113,,0,,,,1.60,,0.03,0.45,1.69,33.18
55,0,1.8333333333333333,-29.484,0,0,-0.015493,-2.845322,3.022722,1.283263,-0.034523,0.231237,-0.013327,-2.882776,2.982531,1.271151,-0.039699,0.223627,-0.013327,-2.882776,2.982531,1.271151,-0.039699,0.223627,-0.013327,-2.882776,2.982531,1.271150,-0.039699,0.223627,-0.424210,-91.761612,94.936905,40.461975,-1.263657,13.154522,-0.424210,-91.761612,94.936905,40.461975,-1.263657,13.154522,1948,1036,3110,2466,2021,2111,,0,,,,1.48,,0.03,0.48,1.51,33.12
56,0,1.8666666666666667,-29.697,0,0,-0.015493,-2.853706,3.022722,1.283263,-0.034523,0.228913,-0.013714,-2.887485,2.979146,1.278305,-0.038943,0.222204,-0.013714,-2.887485,2.979146,1.278305,-0.038943,0.222204,-0.013714,-2.887485,2.979145,1.278305,-0.038943,0.222204,-0.436516,-91.911499,94.829147,40.689713,-1.239586,13.070801,-0.436516,-91.911499,94.829147,40.689713,-1.239586,13.070801,1948,1034,3109,2469,2022,2110,,0,,,,1.39,,0.02,0.38,1.57,33.20
57,0,1.9,-29.567,0,0,-0.015493,-2.859297,3.022722,1.283263,-0.034523,0.226589,-0.010998,-2.894330,2.977787,1.285838,-0.038150,0.221554,-0.010998,-2.894330,2.977787,1.285838,-0.038150,0.221554,-0.015493,-2.859297,3.022722,1.283263,-0.034523,0.226589,-0.493149,-91.014236,96.216217,40.847534,-1.098900,13.328775,-0.493149,-91.014236,96.216217,40.847534,-1.098900,13.328775,1949,1033,3109,2471,2022,2109,physical_clip:shoulder_lift,1,,,,1.54,,0.02,0.39,1.53,33.19
58,0,1.9333333333333333,-29.670,0,0,-0.015493,-2.862092,3.022722,1.283263,-0.034523,0.224265,-0.005796,-2.904279,2.979336,1.293285,-0.037383,0.221419,-0.005796,-2.904279,2.979336,1.293285,-0.037383,0.221419,-0.015493,-2.862092,3.022722,1.283263,-0.034523,0.224265,-0.493149,-91.103203,96.216217,40.847534,-1.098900,13.192071,-0.493149,-91.103203,96.216217,40.847534,-1.098900,13.192071,1950,1033,3109,2474,2023,2109,physical_clip:shoulder_lift,2,,,,1.41,,0.02,0.40,1.56,33.20
59,0,1.9666666666666666,-29.479,0,0,-0.015493,-2.856502,3.034043,1.283263,-0.034523,0.224265,0.000116,-2.917122,2.983709,1.299937,-0.036721,0.221385,0.000116,-2.917122,2.983709,1.299937,-0.036721,0.221385,-0.015493,-2.856502,3.034043,1.283263,-0.034523,0.224265,-0.493149,-90.925262,96.576569,40.847534,-1.098900,13.192071,-0.493149,-90.925262,96.576569,40.847534,-1.098900,13.192071,1952,1033,3111,2477,2023,2109,physical_clip:shoulder_lift,3,,,,1.39,,0.02,0.52,1.66,33.32
60,0,2.0,-29.602,0,0,-0.015493,-2.856502,3.042533,1.283263,-0.034523,0.224265,0.004778,-2.931686,2.990103,1.305131,-0.036232,0.220721,0.004778,-2.931686,2.990103,1.305131,-0.036232,0.220721,-0.015493,-2.856502,3.042533,1.283263,-0.034523,0.224265,-0.493149,-90.925262,96.846832,40.847534,-1.098900,13.192071,-0.493149,-90.925262,96.846832,40.847534,-1.098900,13.192071,1953,1033,3113,2478,2023,2108,physical_clip:shoulder_lift,4,,,,1.41,,0.02,0.40,1.51,33.12
61,0,2.033333333333333,-29.132,0,0,-0.015493,-2.856502,3.042533,1.283263,-0.034523,0.224265,0.007344,-2.946115,2.997153,1.308760,-0.035935,0.219245,0.007344,-2.946115,2.997153,1.308760,-0.035935,0.219245,-0.015493,-2.856502,3.042533,1.283263,-0.034523,0.224265,-0.493149,-90.925262,96.846832,40.847534,-1.098900,13.192071,-0.493149,-90.925262,96.846832,40.847534,-1.098900,13.192071,1954,1033,3115,2480,2024,2107,physical_clip:shoulder_lift,5,,,,1.65,,0.03,0.51,1.61,33.11
62,0,2.066666666666667,-29.258,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,0.008090,-2.958187,3.002946,1.311079,-0.035804,0.217682,0.008090,-2.958187,3.002946,1.311079,-0.035804,0.217682,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1954,1033,3118,2481,2024,2106,physical_clip:shoulder_lift,6,,,,1.51,,0.02,0.59,1.61,33.14
63,0,2.1,-29.051,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,0.007623,-2.966027,3.005663,1.312486,-0.035797,0.217115,0.007623,-2.966027,3.005663,1.312486,-0.035797,0.217115,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1954,1033,3118,2481,2024,2105,physical_clip:shoulder_lift,7,,,,1.74,,0.03,0.43,1.75,33.17
64,0,2.1333333333333333,-29.647,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,0.006286,-2.968336,3.004151,1.313410,-0.035881,0.218246,0.006286,-2.968336,3.004151,1.313410,-0.035881,0.218246,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1954,1033,3118,2481,2024,2106,physical_clip:shoulder_lift,8,,,,1.42,,0.02,0.39,1.57,33.20
65,0,2.1666666666666665,-29.295,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,0.004143,-2.964751,2.998397,1.314259,-0.036047,0.221158,0.004143,-2.964751,2.998397,1.314259,-0.036047,0.221158,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1953,1033,3116,2482,2024,2109,physical_clip:shoulder_lift,9,,,,1.50,,0.02,0.43,1.62,33.18
66,0,2.2,-29.802,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,0.001211,-2.956078,2.989558,1.315221,-0.036302,0.225415,0.001211,-2.956078,2.989558,1.315221,-0.036302,0.225415,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1952,1033,3113,2482,2023,2112,physical_clip:shoulder_lift,10,,,,1.28,,0.02,0.43,1.53,33.20
67,0,2.2333333333333334,-29.171,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.002257,-2.944491,2.979842,1.316038,-0.036673,0.230292,-0.002257,-2.944491,2.979842,1.316038,-0.036673,0.230292,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1951,1033,3109,2482,2023,2117,physical_clip:shoulder_lift,11,,,,1.53,,0.06,0.65,1.62,33.18
68,0,2.2666666666666666,-29.377,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.005802,-2.932793,2.971735,1.316240,-0.037194,0.235156,-0.005802,-2.932793,2.971735,1.316240,-0.037194,0.235156,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1950,1033,3106,2483,2023,2121,physical_clip:shoulder_lift,12,,,,1.54,,0.03,0.45,1.62,33.18
69,0,2.3,-29.721,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.009118,-2.923763,2.967416,1.315531,-0.037891,0.239966,-0.009118,-2.923763,2.967416,1.315531,-0.037891,0.239966,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1949,1033,3105,2482,2022,2125,physical_clip:shoulder_lift,13,,,,1.43,,0.02,0.44,1.44,33.19
70,0,2.3333333333333335,-29.608,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.012130,-2.919423,2.968186,1.313879,-0.038770,0.245059,-0.012130,-2.919423,2.968186,1.313879,-0.038770,0.245059,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1948,1033,3105,2482,2022,2129,physical_clip:shoulder_lift,14,,,,1.55,,0.02,0.41,1.48,33.19
71,0,2.3666666666666667,-29.490,0,0,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.014808,-2.920600,2.974192,1.311489,-0.039808,0.250785,-0.014808,-2.920600,2.974192,1.311489,-0.039808,0.250785,-0.015493,-2.856502,3.048194,1.283263,-0.034523,0.224265,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,-0.493149,-90.925262,97.027023,40.847534,-1.098900,13.192071,1948,1033,3107,2481,2021,2134,physical_clip:shoulder_lift,15,,,,1.43,,0.03,0.55,1.56,33.20
